,Company ID,Industry
11987,71512953,human resources services
11988,2328494,retail
11989,45827,it services and it consulting
11990,10871629,"technology, information and internet"
11991,5895555,financial services
11992,2251306,staffing and recruiting
11993,7434,computer and network security
11994,27708281,staffing and recruiting
11995,163594,defense and space manufacturing
11996,162214,it services and it consulting
11997,67507,staffing and recruiting
11998,49577,staffing and recruiting
11999,28989571,it services and it consulting
12000,100630083,staffing and recruiting
12001,1055880,it services and it consulting
12002,11656,telecommunications
12003,45025,business consulting and services
12004,149524,it services and it consulting
12005,5297203,software development
12006,16266970,biotechnology research
12007,3495180,financial services
12008,67183076,higher education
12009,4551844,computer networking products
12010,2509162,it services and it consulting
12011,9372159,advertising services
12012,27193363,software development
12013,19178194,it services and it consulting
12014,144919,it services and it consulting
12015,80740,banking
12016,10119225,staffing and recruiting
12017,546391,broadcast media production and distribution
12018,1185124,it services and it consulting
12019,14376259,business consulting and services
12020,2535393,staffing and recruiting
12021,78284691,computer and network security
12022,29368721,human resources services
12023,14682495,information services
12024,34580,higher education
12025,23696394,it services and it consulting
12026,38846,insurance
12027,385767,computer games
12028,992353,staffing and recruiting
12029,10196698,staffing and recruiting
12030,1450320,it services and it consulting
12031,18501815,software development
12032,37300453,construction
12033,4680,hospitals and health care
12034,3176895,it services and it consulting
12035,987233,insurance
12036,1032245,staffing and recruiting
12037,2648021,retail apparel and fashion
12038,28489565,it services and it consulting
12039,164729,insurance
12040,1058143,staffing and recruiting
12041,6756178,hospitals and health care
12042,3546003,biotechnology research
12043,19970,utilities
12044,27109326,mental health care
12045,3018640,staffing and recruiting
12046,3329,staffing and recruiting
12047,100330181,staffing and recruiting
12048,644570,construction
12049,6830,government administration
12050,640996,wholesale building materials
12051,421087,human resources services
12052,13225849,it services and it consulting
12053,18194283,advertising services
12054,846813,defense and space manufacturing
12055,33295910,it services and it consulting
12056,572228,it services and it consulting
12057,3311033,it services and it consulting
12058,84329,it services and it consulting
12059,10247020,it services and it consulting
12060,3166546,software development
12061,6431449,it services and it consulting
12062,6473764,automation machinery manufacturing
12063,14592418,outsourcing and offshoring consulting
12064,419719,it services and it consulting
12065,2502171,software development
12066,61548,financial services
12067,1395250,food and beverage manufacturing
12068,101984714,it services and it consulting
12069,69781077,human resources services
12070,6448504,defense and space manufacturing
12071,13759929,it services and it consulting
12072,33205979,financial services
12073,164621,construction
12074,498853,it services and it consulting
12075,1386059,law practice
12076,1342396,it services and it consulting
12077,3249986,insurance
12078,219885,renewable energy semiconductor manufacturing
12079,201871,staffing and recruiting
12080,48786009,"technology, information and internet"
12081,12892742,software development
12082,3854243,it services and it consulting
12083,351109,staffing and recruiting
12084,104940409,staffing and recruiting
12085,18082867,staffing and recruiting
12086,1451063,staffing and recruiting
12087,1557218,software development
12088,35943,software development
12089,86401278,software development
12090,17022,staffing and recruiting
12091,5250800,financial services
12092,1329914,computers and electronics manufacturing
12093,137350,primary and secondary education
12094,2459791,medical equipment manufacturing
12095,39540,truck transportation
12096,600497,insurance
12097,8093,restaurants
12098,11209396,staffing and recruiting
12099,1069260,food and beverage services
12100,46291,staffing and recruiting
12101,959114,it services and it consulting
12102,7963441,venture capital and private equity principals
12103,1252993,insurance
12104,669905,manufacturing
12105,18648732,staffing and recruiting
12106,7800675,"transportation, logistics, supply chain and storage"
